Aircraft,Engine,Role,Registration,Seats,Cargo Capacity (t),Flight Number,Date,Take-off Time (UTC),Origin Airport,Destination Airport,Distance OD (km),Distance Flown (km),CO2 (kgCO2e)
A321,V2533-A5,PAX,EC-MHS,220,0,VY8004,2025-01-13,2025-01-13 09:05:36.000,LEBL,LFPO,826.096111830294,971.61357554377,14274.6928456944
A20N,PW1127G-JM,PAX,EC-NIJ,186,0,VY6293,2025-01-11,2025-01-11 14:54:58.000,EHAM,LIRF,1296.81388087397,1353.56888916687,12664.7386118139
A20N,PW1127G-JM,PAX,EC-NIY,186,0,VY3068,2025-01-18,2025-01-18 10:44:16.000,LEMG,GCLP,1409.54601408547,1539.27428393628,13983.2144183287
A321,V2533-A5,PAX,EC-MPV,220,0,VY8100,2025-01-30,2025-01-30 09:49:59.000,LEBL,LGAV,1904.5077318023,1958.48783674092,25450.9010521726
A320,V2527-A5,PAX,EC-LRY,180,0,VY8303,2025-01-10,2025-01-10 13:36:38.000,EHAM,LEBL,1241.13624420465,1285.77800739245,15277.4829203913
A320,V2527-A5,PAX,EC-MOG,186,0,VY3163,2025-01-21,2025-01-21 09:45:07.000,GCLP,LEST,1778.20548740688,1794.23842234714,20025.6296667725
A320,CFM56-5B4/3,PAX,EC-MBD,180,0,Unknown,2025-01-09,2025-01-09 10:53:13.566,LEBB,LEVC,469.734306240243,598.336873237364,8871.80130981892
A20N,PW1127G-JM,PAX,EC-NFK,186,0,Unknown,2025-01-06,2025-01-06 21:13:52.498,LEAS,LEBL,711.581892786538,801.085460710665,8735.68070839994
A321,V2533-A5,PAX,EC-MQB,220,0,VY8017,2025-01-05,2025-01-05 16:38:24.000,LFPO,LEBL,826.096111830294,861.010434597299,13023.025853343
A320,CFM56-5B6/P,PAX,EC-KCU,180,0,VY3715,2025-01-09,2025-01-09 10:39:07.608,LESL,LEBL,243.204339179152,266.971022820185,5271.64990030047
A321,V2533-A5,PAX,EC-MPV,220,0,VY6947,2025-01-09,2025-01-09 13:20:50.000,EGKK,LFPO,326.330016696913,537.029385304131,9372.33045898482
A320,V2527-A5,PAX,EC-MEQ,186,0,VY3901,2025-01-30,2025-01-30 07:06:26.000,LEPA,LEBL,201.966881210933,263.737481448844,5227.50397061734
A321,V2533-A5,PAX,EC-MLD,220,0,Unknown,2025-01-05,2025-01-05 17:21:28.000,LIMC,LEBL,720.794269684057,765.219100982255,11938.2477933052
A320,CFM56-5B4/P,PAX,EC-JSY,180,0,VY8472,2025-01-04,2025-01-04 16:23:12.701,LEVC,EGKK,1296.59694110102,1477.45488633861,17073.1456899318
A320,CFM56-5B4/P,PAX,EC-JTQ,180,0,VY1305,2025-01-30,2025-01-30 12:04:05.000,LEAL,LEBL,403.853106187054,507.497395599775,8025.76788955464
A320,V2527-A5,PAX,EC-MQE,186,0,VY6614,2025-01-19,2025-01-19 06:55:23.000,LEMG,EGKK,1645.20599780453,1748.64135319482,19593.979962556
A320,V2527-A5,PAX,EC-MKN,186,0,VY1422,2025-01-25,2025-01-25 08:01:32.000,LEBL,LEBB,466.810876844104,490.919289759612,7870.37399603671
A320,V2527-A5,PAX,EC-MJC,186,0,VY8153,2025-01-15,2025-01-15 08:51:33.000,LFPO,LEVC,1051.67387400702,1103.3875557901,13585.4160798628
A320,CFM56-5B4/3,PAX,EC-KLB,180,0,Unknown,2025-01-03,2025-01-03 20:10:49.000,EGKK,LEMG,1645.20599780453,1707.59650340551,19214.1282228455
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,VY8828,2025-01-27,2025-01-27 16:27:49.000,LEZL,LFPG,1457.44513131221,1487.90645693456,17159.4756307751
A320,CFM56-5B4/P,PAX,EC-JGM,180,0,Unknown,2025-01-08,2025-01-08 22:15:50.000,LFRS,LEBL,714.235220176206,781.41734526174,10581.1341385161
A20N,PW1127G-JM,PAX,EC-NIY,186,0,VY2012,2025-01-20,2025-01-20 09:32:49.000,LEBL,LEGR,680.136814550995,742.506673924579,8313.76845031521
A320,V2527-A5,PAX,EC-LRY,180,0,VY3153,2025-01-27,2025-01-27 09:01:26.000,LEPA,LEJR,829.857043717647,930.86570609532,11979.6791801775
A320,V2527-A5,PAX,EC-LUN,180,0,Unknown,2025-01-10,2025-01-10 06:12:03.000,LEBL,LSZH,855.904239496887,1081.73287803976,13378.2242218389
A320,V2527-A5,PAX,EC-LUO,180,0,VY6603,2025-01-28,2025-01-28 12:01:46.000,GCLP,EGKK,2878.68657610846,2957.74841228319,31518.498266396
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY1450,2025-01-22,2025-01-22 18:56:11.029,LEBB,LEAL,592.102876929116,680.052916356773,7865.48667610019
A20N,PW1127G-JM,PAX,EC-NDA,186,0,VY3149,2025-01-30,2025-01-30 10:00:17.000,LEPA,LEMG,709.125207659389,811.070529717849,8801.60449872568
A320,CFM56-5B4/3,PAX,EC-LVP,180,0,VY4023,2025-01-01,2025-01-01 16:42:40.000,GMFK,LEBL,1188.62235703697,,15260.2169322227
A320,V2527-A5,PAX,EC-MDZ,180,0,VY1897,2025-01-19,2025-01-19 19:47:02.000,EDDL,LEBL,1167.41458681136,1278.49444936717,15208.4189677167
A20N,PW1127G-JM,PAX,EC-NAZ,186,0,Unknown,2025-01-02,2025-01-02 20:50:47.920,LEMG,LEBB,749.082899877611,805.54803029555,8762.05022453023
A320,V2527-A5,PAX,EC-MKO,186,0,VY3511,2025-01-16,2025-01-16 12:55:53.452,LEIB,LEBL,276.154086473508,369.210122921802,6485.66296658679
A320,V2527-A5,PAX,EC-MVD,186,0,VY1518,2025-01-13,2025-01-13 21:42:23.891,LFMN,LEBL,496.296499000101,638.568928471948,9251.65304952941
A320,V2527-A5,PAX,EC-MKO,186,0,VY6294,2025-01-27,2025-01-27 05:51:23.000,LIRF,EHAM,1296.81388087397,1440.11873208039,16727.8259265587
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY3703,2025-01-22,2025-01-22 13:39:32.590,LEMH,LEBL,241.04926068789,261.171539618175,5205.43100577577
A320,V2527-A5,PAX,EC-MGE,186,0,VY8754,2025-01-16,2025-01-16 10:54:05.000,LEBL,EGBB,1273.74788791275,1381.72787471416,16175.3143051616
A320,V2527-A5,PAX,EC-LVS,180,0,VY1677,2025-01-19,2025-01-19 13:09:50.255,LEST,LEBL,883.252270454504,935.71099676041,12014.2111565148
A320,V2527-A5,PAX,EC-MKN,186,0,VY7292,2025-01-31,2025-01-31 17:29:52.347,LEBB,EGKK,896.234340408392,965.080339740324,12290.4669672134
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY1512,2025-01-30,2025-01-30 17:01:28.000,LEBL,HECA,2906.07000660039,,31940.6512450008
A319,CFM56-5B6/P,PAX,EC-MGF,144,0,Unknown,2025-01-05,2025-01-05 20:43:50.000,LEBL,LIRQ,797.550698519998,878.163846737417,10653.9605487624
A321,CFM56-5B3/3,PAX,EC-NLV,220,0,VY3902,2025-01-25,2025-01-25 06:23:07.000,LEBL,LEPA,201.966881210933,253.942872260098,6180.57962848878
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY1677,2025-01-26,2025-01-26 12:43:10.000,LEST,LEBL,883.252270454504,951.507595745055,9803.6461116769
A320,CFM56-5B4/3,PAX,EC-LOP,180,0,VY8829,2025-01-06,2025-01-06 19:28:01.000,LFPG,LEZL,1457.44513131221,1491.63813322939,17194.0076071125
A20N,PW1127G-JM,PAX,EC-NIJ,186,0,VY3417,2025-01-29,2025-01-29 20:04:01.913,LEMD,LEIB,458.245342265777,490.544540164051,6380.51873797397
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY8480,2025-01-12,2025-01-12 19:12:06.000,LEBL,LPPR,898.660944743925,977.68503820237,12411.328884394
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY3979,2025-01-10,2025-01-10 17:41:01.000,LEZG,LEPA,396.318487892673,,7870.37399603671
A319,CFM56-5B6/3,PAX,EC-MIR,144,0,VY6814,2025-01-02,2025-01-02 10:39:40.000,LIRQ,EHAM,1058.33057960334,1250.67269458287,13881.1981735731
A320,CFM56-5B4/P,PAX,EC-KDG,180,0,VY3931,2025-01-16,2025-01-16 07:26:19.000,LEBL,LEGR,680.136814550994,,10529.3361740102
A320,V2527-A5,PAX,EC-LVS,180,0,VY3224,2025-01-16,2025-01-16 19:48:44.141,GCXO,LEST,1753.26767736215,1823.55837063901,20301.885477471
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,Unknown,2025-01-05,2025-01-05 21:20:27.000,LEZL,LEBL,809.278244789906,876.964377723226,11478.9655232864
A320,V2527-A5,PAX,EC-MQE,186,0,Unknown,2025-01-01,2025-01-01 18:55:35.000,LEBL,LEAS,711.581892786537,716.860454692436,9976.82455261308
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY3211,2025-01-25,2025-01-25 10:34:05.945,GCXO,LEBL,2194.50285278083,2324.89565438381,20098.5379548732
A320,CFM56-5B4/P,PAX,EC-KDG,180,0,VY2151,2025-01-23,2025-01-23 21:25:03.000,EBBR,LEMG,1735.48060987833,1789.03031322781,19973.8317022665
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY3117,2025-01-31,2025-01-31 10:52:16.770,LEGR,GCXO,1519.04066535804,1645.57283623911,18644.3506132798
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY1006,2025-01-12,2025-01-12 14:53:22.000,LEBL,LEMD,482.930215808164,512.49386432973,8077.56585406062
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,VY3221,2025-01-24,2025-01-24 19:31:05.000,GCTS,LEBL,2245.14764482406,2349.66323441176,25498.2297019444
A320,V2527-A5,PAX,EC-MEQ,186,0,VY8479,2025-01-15,2025-01-15 16:15:41.000,LPPR,LEBL,898.660944743925,972.745199937263,12359.530919888
A320,CFM56-5B4/3,PAX,EC-MAN,180,0,VY3014,2025-01-17,2025-01-17 06:02:10.000,LEBL,GCFV,2031.892145754,2116.69735887675,23185.5655582831
A320,CFM56-5B4/3,PAX,EC-LOP,180,0,VY1293,2025-01-16,2025-01-16 08:23:03.000,LECO,LEBL,887.67650292622,957.524767841557,12221.4030145387
A320,CFM56-5B4/P,PAX,EC-KDG,180,0,VY3148,2025-01-17,2025-01-17 12:32:20.169,LEMG,LEPA,709.125207659389,789.379663259378,10650.1980911908
A20N,PW1127G-JM,PAX,EC-NIJ,186,0,VY1422,2025-01-19,2025-01-19 08:01:06.000,LEBL,LEBB,466.810876844104,497.193656709336,6432.0835220678
A320,V2527-A5,PAX,EC-MNZ,186,0,Unknown,2025-01-07,2025-01-07 06:08:35.000,LEBL,EDDM,1094.63004478133,1262.17992418006,15070.2910623674
A320,CFM56-5B4/3,PAX,EC-KRH,180,0,VY2511,2025-01-20,2025-01-20 08:19:17.586,LEZL,LEBB,701.154152636219,752.692580307591,10304.8783278176
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,VY6212,2025-01-19,2025-01-19 09:25:26.000,LIRF,LEMG,1548.02440974508,1581.28987499553,18040.0410273767
A20N,PW1127G-JM,PAX,EC-NAJ,186,0,VY3259,2025-01-22,2025-01-22 16:09:58.000,GCXO,LEZL,1390.14083431017,1442.93887709891,13297.606998941
A320,CFM56-5B4/3,PAX,EC-LLJ,180,0,VY1290,2025-01-09,2025-01-09 19:07:57.000,LEBL,LECO,887.67650292622,940.021736666905,12066.0091210208
A320,CFM56-5B6/P,PAX,EC-KDT,180,0,VY6226,2025-01-24,2025-01-24 16:34:31.000,LIRF,EGKK,1405.91740955803,1488.71529016732,17176.7416189438
A320,V2527-A5,PAX,EC-MKO,186,0,VY6614,2025-01-12,2025-01-12 06:03:14.000,LEMG,EGKK,1645.20599780453,1770.85746543504,19801.1718205799
A320,V2527-A5,PAX,EC-MXG,186,0,VY3912,2025-01-30,2025-01-30 15:32:11.000,LEBL,LEPA,201.966881210933,248.756562540407,5050.92025188478
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY6332,2025-01-25,2025-01-25 09:45:31.000,LEBL,LIMC,720.794269684057,842.27318963728,11150.9117480819
A20N,PW1127G-JM,PAX,EC-NCT,186,0,VY6202,2025-01-11,2025-01-11 06:12:16.000,LEBL,LEMH,241.04926068789,267.099886742803,4300.73911285623
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,Unknown,2025-01-06,2025-01-06 19:39:33.000,GCXO,LEBL,2194.50285278083,2378.7920698893,30447.9231100484
A321,V2533-A5,PAX,EC-MHB,220,0,VY8174,2025-01-30,2025-01-30 18:33:41.156,LEMG,LFPO,1451.38185483284,1580.70193135385,21161.4284493767
A320,V2527-A5,PAX,EC-MDZ,180,0,Unknown,2025-01-07,2025-01-07 14:43:11.000,LEZL,LIRF,1625.45930680891,1742.43921948673,19542.18199805
A320,V2527-A5,PAX,EC-MGE,186,0,VY1451,2025-01-11,2025-01-11 11:51:27.248,LEAL,LEBB,592.102876929116,,9700.56874191454
A321,V2533-A5,PAX,EC-MMH,220,0,VY6945,2025-01-04,2025-01-04 19:38:01.000,EGKK,LFPO,326.330016696913,489.738390549244,8829.94142896589
A20N,PW1127G-JM,PAX,EC-NIJ,186,0,Unknown,2025-01-06,2025-01-06 06:31:10.000,LEBL,LEMD,482.930215808164,511.274255215509,6569.58961298468
A20N,PW1127G-JM,PAX,EC-NFI,186,0,VY3213,2025-01-18,2025-01-18 07:03:15.000,GCXO,LEBL,2194.50285278083,2346.27060570225,20281.4602806866
A320,V2527-A5,PAX,EC-MNZ,186,0,Unknown,2025-01-04,2025-01-04 08:51:23.000,LEBL,LIRF,847.967830209805,967.995516906612,12324.9989435507
A320,V2527-A5,PAX,EC-MXG,186,0,Unknown,2025-01-03,2025-01-03 10:20:56.000,GCLP,LEBB,2042.36893485409,2179.55246058744,23809.6177875251
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY3953,2025-01-30,2025-01-30 21:00:20.000,LEVC,LEPA,276.306553862542,364.20490548389,6441.51703690365
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY7296,2025-01-10,2025-01-10 13:41:34.000,LEBL,GOBD,3489.50430954703,,37722.311604154
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,VY3913,2025-01-18,2025-01-18 17:07:25.000,LEPA,LEBL,201.966881210933,299.203073808578,5668.96326744872
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY2701,2025-01-19,2025-01-19 16:01:29.000,LPPT,LEBB,724.290053959183,788.976182927842,10650.1980911908
A321,V2533-A5,PAX,EC-MGY,220,0,Unknown,2025-01-08,2025-01-08 19:03:14.856,LEZG,LFPO,829.012519780423,984.044095235849,14399.8595449296
A320,V2527-A5,PAX,EC-MDZ,180,0,VY6525,2025-01-31,2025-01-31 08:49:29.583,LIPE,LEBL,831.320225200709,870.770197264784,11409.9015706118
A320,V2527-A5,PAX,EC-MJC,186,0,Unknown,2025-01-05,2025-01-05 19:39:37.000,LEPA,LEVC,276.306553862542,287.573179559836,5514.45251355774
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,VY6340,2025-01-28,2025-01-28 11:32:13.000,LEBL,LIMC,720.794269684057,831.488647587298,12689.247988716
A320,V2527-A5,PAX,EC-MJC,186,0,VY8005,2025-01-11,2025-01-11 06:38:51.000,LEBL,LPPR,898.660944743925,962.335514460807,12273.2009790447
A320,V2527-A5,PAX,EC-MNZ,186,0,Unknown,2025-01-02,2025-01-02 11:48:03.000,EGKK,LIRF,1405.91740955803,1476.21185257493,17055.8797017632
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY3176,2025-01-06,2025-01-06 05:53:34.000,LEBL,LFPO,826.096111830294,1076.61105118715,13326.4262573329
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY8467,2025-01-06,2025-01-06 14:51:15.000,LPPT,LEBL,994.000333103748,1153.50787601058,14051.5977604166
A320,V2527-A5,PAX,EC-MDZ,180,0,VY3954,2025-01-14,2025-01-14 06:02:14.000,LEPA,LEVC,276.306553862542,284.985015027988,5492.37954871617
A320,CFM56-5B4/3,PAX,EC-LOB,180,0,VY2425,2025-01-05,2025-01-05 14:48:36.556,LEIB,LEZL,655.488615286963,720.231286219417,10011.3565289504
A320,CFM56-5B4/P,PAX,EC-JZI,180,0,VY3917,2025-01-13,2025-01-13 21:26:29.000,LEPA,LEBL,201.966881210933,241.080026477619,4962.6283925185
A320,V2527-A5,PAX,EC-MQE,186,0,VY3000,2025-01-05,2025-01-05 20:06:40.000,LEBL,GCLP,2174.49487010699,2215.79929879124,24158.3528568073
A320,V2527-A5,PAX,EC-MFM,180,0,VY1002,2025-01-26,2025-01-26 06:30:04.000,LEBL,LEMD,482.930215808164,517.222764984523,8112.09783039793
A320,CFM56-5B4/P,PAX,EC-KDG,180,0,VY1260,2025-01-24,2025-01-24 06:21:53.000,LEMG,EGFF,1639.54013216355,1691.24611683624,19058.7343293276
A320,CFM56-5B6/P,PAX,EC-KDX,180,0,VY6514,2025-01-09,2025-01-09 14:36:49.000,LEBL,LIMF,625.825512118243,792.751837719798,10684.7300675281
A320,CFM56-5B4/3,PAX,EC-MAO,180,0,VY7844,2025-01-04,2025-01-04 21:56:00.000,LEBL,LLBG,3081.68133417658,3110.41285006028,33023.5654075089
A320,CFM56-5B4/3,PAX,EC-MBY,180,0,VY8446,2025-01-25,2025-01-25 17:06:29.000,EHAM,EKCH,633.384729796867,720.894476612054,10011.3565289504
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,VY6006,2025-01-05,2025-01-05 18:16:18.000,LIRQ,LEBL,797.550698519998,870.541956751276,10589.7369144378
A320,V2527-A5,PAX,EC-MQE,186,0,Unknown,2025-01-02,2025-01-02 15:53:20.000,LEBL,LEMH,241.04926068789,286.057909668378,5492.37954871617
A320,V2527-A5,PAX,EC-MKO,186,0,VY6616,2025-01-13,2025-01-13 16:00:18.000,LEMG,EGKK,1645.20599780453,1748.62223377625,19593.979962556
A320,V2527-A5,PAX,EC-LVV,180,0,VY6107,2025-01-22,2025-01-22 20:07:14.000,LIRF,LEBL,847.967830209805,921.776522955103,11893.3492393342
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,VY2212,2025-01-28,2025-01-28 08:39:29.000,LEBL,LEZL,809.278244789906,869.32375676561,11392.6355824431
A20N,PW1127G-JM,PAX,EC-NFI,186,0,VY8300,2025-01-31,2025-01-31 06:15:52.000,LEBL,EHAM,1241.13624420465,1421.29547798588,13139.3899021593
A320,V2527-A5,PAX,EC-LVV,180,0,VY1863,2025-01-14,2025-01-14 14:57:13.000,EKCH,GCLP,3804.54205997623,4151.32742969928,43357.136144662
A20N,PW1127G-JM,PAX,EC-NAY,186,0,Unknown,2025-01-29,2025-01-29 09:58:53.000,LEZL,EGKK,1591.5585711788,1677.97570336881,14972.0712732148
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY6616,2025-01-25,2025-01-25 16:05:46.000,LEMG,EGKK,1645.20599780453,1783.58857400872,19922.0337377605
A320,V2527-A5,PAX,EC-MKO,186,0,VY3150,2025-01-09,2025-01-09 20:36:06.306,LEMG,LEPA,709.125207659389,782.845336691684,10598.4001266848
A320,V2527-A5,PAX,EC-MKO,186,0,VY6225,2025-01-25,2025-01-25 14:55:29.000,EGKK,LIRF,1405.91740955803,1478.69553952917,17073.1456899318
A320,V2527-A5,PAX,EC-LVV,180,0,VY3694,2025-01-26,2025-01-26 21:24:37.436,LEIB,LEVC,173.935053871583,181.74399293244,4256.29351758829
A320,V2527-A5,PAX,EC-MEL,180,0,VY2214,2025-01-25,2025-01-25 12:50:40.000,LEBL,LEZL,809.278244789906,874.039787373801,11444.4335469491
A320,V2527-A5,PAX,EC-MDZ,180,0,VY8473,2025-01-22,2025-01-22 19:31:23.000,EGKK,LEVC,1296.59694110102,1357.55756328475,15950.856458969
A320,V2527-A5,PAX,EC-MVD,186,0,Unknown,2025-01-08,2025-01-08 12:50:03.000,LEBL,LICC,1193.2691218908,1214.61690653079,14621.3753699823
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY3149,2025-01-31,2025-01-31 10:08:12.000,LEPA,LEMG,709.125207659389,806.943633733356,10822.8579728774
A321,V2533-A5,PAX,EC-MQL,220,0,Unknown,2025-01-08,2025-01-08 08:21:05.000,LIRF,LFPO,1088.66599055063,1126.62613476638,16006.1655184472
A320,CFM56-5B4/3,PAX,EC-MAI,180,0,VY1513,2025-01-01,2025-01-01 21:53:20.229,HECA,LEBL,2906.07000660039,2962.76659337887,31573.5616983879
A321,V2533-A5,PAX,EC-MGY,220,0,Unknown,2025-01-04,2025-01-04 19:11:07.000,LEBL,LFPO,826.096111830294,993.324491042782,14504.1651276255
A321,V2533-A5,PAX,EC-MHA,220,0,VY1983,2025-01-18,2025-01-18 05:45:32.000,LFPO,LPPT,1438.11104187522,1592.43493429493,21288.2108908386
A320,V2527-A5,PAX,EC-LVT,180,0,VY3911,2025-01-26,2025-01-26 13:08:51.000,LEPA,LEBL,201.966881210933,268.997084979453,5293.72286514204
A319,CFM56-5B6/P,PAX,EC-NGB,144,0,Unknown,2025-01-09,2025-01-09 14:18:07.388,LIRP,LIRQ,66.7470344304347,,3827.48461787853
A320,CFM56-5B4/3,PAX,EC-MAN,180,0,VY3272,2025-01-13,2025-01-13 06:40:32.720,LEBB,GCLP,2042.36893485409,2121.93125898717,23240.6289902751
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY7292,2025-01-16,2025-01-16 17:33:55.733,LEBB,EGKK,896.234340408392,971.169003103873,12342.2649317193
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY6307,2025-01-15,2025-01-15 12:54:06.908,LEBB,EGKK,896.234340408392,976.468719398786,12394.0628962253
A320,V2527-A5,PAX,EC-MVD,186,0,VY3915,2025-01-14,2025-01-14 18:21:30.000,LEPA,LEBL,201.966881210933,257.534934322365,5161.28507609263
A320,CFM56-5B6/P,PAX,EC-KHN,180,0,VY6950,2025-01-13,2025-01-13 17:48:23.000,LFPO,LEPA,1020.23845641128,1073.28533219894,13309.1602691642
A321,V2533-A5,PAX,EC-MQL,220,0,VY8593,2025-01-16,2025-01-16 09:21:20.684,LIBD,LFPO,1407.85864496515,1446.00395117908,19618.908744923
A321,CFM56-5B3/3,PAX,EC-NLY,220,0,VY2220,2025-01-22,2025-01-22 18:52:44.000,LEBL,LEZL,809.278244789906,870.612227420683,13127.331436039
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,VY8032,2025-01-11,2025-01-11 16:20:50.000,LEBL,LFPG,858.738011503702,1073.68877429417,12355.8868583641
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY3417,2025-01-14,2025-01-14 17:11:45.000,LEMD,LEIB,458.245342265777,554.997872801756,6982.1078857353
A20N,PW1127G-JM,PAX,EC-NCS,186,0,VY1705,2025-01-28,2025-01-28 12:51:54.000,LEVX,LEBL,893.341534224934,973.565221574474,9961.86320845867
A320,CFM56-5B4/P,PAX,EC-JZI,180,0,VY3280,2025-01-11,2025-01-11 06:49:12.138,LEBB,GCRR,1859.36523277718,1938.29014845865,21423.5357345412
A321,V2533-A5,PAX,EC-MGY,220,0,VY9433,2025-01-23,2025-01-23 08:18:05.000,LIMC,LFPO,590.038329664742,677.364838277176,10957.7753159633
A320,CFM56-5B4/3,PAX,EC-MCU,180,0,Unknown,2025-01-09,2025-01-09 08:56:40.000,LFPO,LIRF,1088.66599055063,1172.57915876333,14224.2576421031
A319,CFM56-5B6/3,PAX,EC-MIR,144,0,VY6208,2025-01-07,2025-01-07 17:28:34.000,LIRQ,EGKK,1180.37841151252,1284.99002717825,14186.260436615
A320,CFM56-5B4/3,PAX,EC-LOC,180,0,VY7834,2025-01-17,2025-01-17 13:29:28.000,LEBL,EGKK,1109.05391701095,1218.62871497117,14655.9073463196
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY3280,2025-01-23,2025-01-23 09:58:57.588,LEBB,GCRR,1859.36523277718,1936.44328715521,21405.1812572106
A320,CFM56-5B4/3,PAX,EC-LVP,180,0,Unknown,2025-01-14,2025-01-14 13:02:17.000,EGKK,LEBL,1109.05391701095,1190.28157611468,14396.9175237897
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,Unknown,2025-01-08,2025-01-08 14:05:13.063,LFRS,LEBL,714.235220176206,746.685315123298,10253.0803633116
A20N,PW1127G-JM,PAX,EC-NFK,186,0,Unknown,2025-01-02,2025-01-02 11:57:04.000,EHAM,LEBL,1241.13624420465,1306.56160239284,12321.9349021201
A320,V2527-A5,PAX,EC-MKN,186,0,VY1450,2025-01-03,2025-01-03 08:01:49.603,LEBB,LEAL,592.102876929116,636.539906211504,9234.38706136075
A20N,PW1127G-JM,PAX,EC-NAZ,186,0,Unknown,2025-01-06,2025-01-06 17:30:27.869,LEMH,LEBL,241.04926068789,277.686100449,4403.86868104388
A20N,PW1127G-JM,PAX,EC-NAJ,186,0,VY1421,2025-01-27,2025-01-27 08:07:02.600,LEBB,LEBL,466.810876844104,550.585203563974,6930.54310164147
A320,CFM56-5B6/P,PAX,EC-KHN,180,0,VY3149,2025-01-08,2025-01-08 10:05:01.000,LEPA,LEMG,709.125207659389,749.715462779069,10287.6123396489
A320,CFM56-5B4/P,PAX,EC-JYX,180,0,VY6366,2025-01-14,2025-01-14 12:42:52.000,LEZL,LEST,645.678280554982,774.505530455165,10512.0701858415
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY1421,2025-01-24,2025-01-24 08:03:53.106,LEBB,LEBL,466.810876844104,554.367556781053,8457.41759377111
A320,CFM56-5B4/3,PAX,EC-MVO,180,0,VY3510,2025-01-31,2025-01-31 10:55:51.000,LEBL,LEIB,276.154086473508,298.345688007551,5646.89030260715
A320,V2527-A5,PAX,EC-MBT,180,0,VY6107,2025-01-13,2025-01-13 20:42:31.000,LIRF,LEBL,847.967830209805,945.446852126482,12117.8070855268
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY2611,2025-01-18,2025-01-18 18:07:32.430,LEBB,LEMG,749.082899877611,851.348348546707,11237.2416889252
A320,CFM56-5B4/P,PAX,EC-JZI,180,0,VY7477,2025-01-17,2025-01-17 14:21:30.000,DAAG,LEBL,521.17008545787,,9044.46119150551
A320,V2527-A5,PAX,EC-MNZ,186,0,Unknown,2025-01-04,2025-01-04 06:20:54.000,LIRF,LEBL,847.967830209805,888.352431567224,11582.5614522983
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY6262,2025-01-05,2025-01-05 11:11:13.000,LEBL,LEMD,482.930215808164,515.424379046224,8094.83184222928
A320,V2527-A5,PAX,EC-MJB,186,0,VY1679,2025-01-11,2025-01-11 19:34:18.000,LEBL,LEST,883.252270454504,943.040291351968,12083.2751091895
A321,CFM56-5B3/3,PAX,EC-NLV,220,0,VY1882,2025-01-21,2025-01-21 17:10:29.000,LEBL,EDDB,1502.4124826683,1703.51904971301,22556.0353054581
A320,CFM56-5B4/P,PAX,EC-JZI,180,0,Unknown,2025-01-10,2025-01-10 18:35:39.201,LEBB,LEZL,701.154152636219,743.421520954232,10218.5483869743
A320,CFM56-5B4/3,PAX,EC-MBD,180,0,VY2701,2025-01-09,2025-01-09 17:14:57.000,LPPT,LEBB,724.290053959183,792.739608057435,10684.7300675281
A321,V2533-A5,PAX,EC-MMU,220,0,Unknown,2025-01-03,2025-01-03 11:40:07.000,LFPO,EIDW,797.914444701317,946.512117076589,13982.6372141458
A320,V2527-A5,PAX,EC-MLE,186,0,Unknown,2025-01-04,2025-01-04 06:11:04.187,LEST,LEBL,883.252270454504,944.479966869669,12100.5410973581
A20N,PW1127G-JM,PAX,EC-NIY,186,0,VY3512,2025-01-20,2025-01-20 14:01:02.000,LEBL,LEIB,276.154086473508,333.370467445198,4919.51652198217
